meal_id,num_orders
1207,182.70323478941935
1230,185.0946207177455
2322,200.40184157788372
2290,254.47759138147518
1727,140.58113242001735
1109,221.49607008833095
1571,30.125625684017905
2956,30.125625684017905
2104,29.79788846880473
2640,212.6378957238109
1878,213.01096344249964
2306,566.752286929845
1216,144.28674941663775
2126,386.6616969713164
2826,208.58023515651888
1754,233.35905651556953
1971,234.41190502014302
1902,124.96719849268294
1558,78.04130011861156
2581,78.04130011861156
1962,78.69677454903803
1445,-124.30171242347848
2444,-72.87003434782406
2867,-72.87003434782406
2760,266.8417517610765
1525,213.01096344249964
2704,212.59256522033547
2492,124.59413077399427
1543,132.07171941872758
2304,99.09019812558341
2664,217.53593835394173
2569,218.17174855145532
2490,241.5374500942047
1885,309.4687894885809
1993,309.775502555777
2539,311.2014187790393
2139,205.41699874472408
2631,295.2562256185829
1248,311.18778113114337
1778,278.4258339161531
1062,552.316221483782
2707,250.30355476114093
1207,138.4464381573377
1230,150.3757792360687
2322,135.46593245007756
2290,210.50320146113125
1727,97.02514072183754
1109,176.20744909969278
1571,-15.159713097178894
2104,-14.131170948063811
2577,169.1272345291066
2640,169.03657352215572
1878,168.75416681041793
1216,101.43156265235984
2826,164.32343852443722
1754,190.52817610675004
1971,191.18693274461782
1247,81.08346957928995
1770,94.6790852969869
1558,34.81304563564498
2581,34.15757120521852
1962,34.81304563564498
1445,-116.75376326121699
2444,-116.09828883079064
2867,-116.75376326121699
2760,235.66439468150003
2704,169.03657352215572
1543,86.36116889035912
2304,86.73423660904785
2664,173.56154843359775
2569,173.23381121838457
2490,196.9529162469098
1885,327.6847549640004
1993,328.6922729650985
2539,326.30416924421365
2139,214.7958140036406
2631,314.62473518411184
1248,304.199140525227
1778,299.79271859470464
1062,301.1522801664744
2707,267.843021658117
1207,159.0780959165417
1230,170.96210649179733
2322,162.8500675646547
2290,230.1240590117959
1727,115.8998628351249
1109,195.12750171645558
1571,4.7435511652235505
2956,5.116618883912224
2104,2.749539311044373
2577,187.95662613891847
2640,188.2843633541317
1878,187.5835584202298
2306,539.5944100700926
1216,119.93321704695848
2826,183.52589785293776
1754,208.02231250025062
1971,209.02983050134867
1902,99.21205625519991
1247,99.63045447736403
1770,113.13540918811003
1558,53.36003053371911
2581,53.687767748932345
1962,53.733098252407785
1445,-97.22356671750327
2444,-96.85049899881454
2760,518.7651063045106
1525,188.0019566423939
2704,188.32969385760714
2492,99.95819169257726
1543,92.74198561156464
2304,91.2933971618217
2664,193.16274175134964
2569,192.15386383514732
2490,221.5936218624891
1885,358.0794078025468
1993,353.6519617240075
2539,352.6654678709265
1248,354.0976941927364
1778,344.4627679368329
1062,346.8962021611932
1207,201.44742033729472
1230,202.782675553606
2322,195.91851304326502
2290,245.28112784913802
1727,141.53605017247742
1109,236.04988576592928
2640,229.95288284098274
1878,230.28062005619597
1216,164.69392739603762
2826,224.82134962110013
1754,222.82733776692106
1971,223.46178804933044
1558,68.16505580038961
2581,67.4642508664877
1962,67.4399445110293
2444,-55.18197951196345
2704,229.57981512229406
2492,134.0827678832025
1543,124.23481745816014
2664,228.26558405399982
2569,231.66448798342407
2490,250.34630641752813
1885,311.9937543019221
1993,312.3457978725937
2539,310.8955752938731
2631,314.6765768707422
1248,313.9877661561012
1778,294.51419826761355
1062,565.9692293185451
2707,265.0888800758678
1230,152.50665218270422
2322,152.92505040486833
2290,201.4961992698885
1727,97.46871488149014
1109,193.71189755795905
2640,186.58635248389737
1878,186.16795426173326
2306,529.8556651076516
1216,121.98287146937867
2126,80.1885063151899
2826,181.782556479228
1754,180.11628184026216
1971,180.04992718876963
1247,98.12418931191661
1770,90.00726380193225
1558,19.314948652750047
2581,19.008235585553848
1962,15.8707142198503
2444,-98.63917087599981
2760,253.45124985150406
2704,186.54102198042193
2492,90.6709070226417
1543,83.5420797411387
2304,73.03865488566987
2664,184.80839268996357
2569,185.18146040865224
1885,329.0109466755314
1993,329.0773013270239
2539,327.32364788854846
2139,173.759544930066
2631,323.66336139540357
1248,323.2902936767149
1778,309.3636585363634
1062,306.3167981776108
2707,539.846127964263
1207,178.1449427125712
1230,172.07224614308308
2322,169.26246199259282
2290,239.37054394568278
1727,113.25905498631477
1109,222.3517179431032
1571,-9.80229140685924
2956,-9.101486472957333
2104,-9.474554191646007
2577,214.152300216451
2640,214.89843565382836
1878,214.80777464687742
2306,562.1803572051011
1216,146.82969605839293
2126,99.3357020534047
2826,173.73852078204897
1754,208.7350780773893
1971,197.50654193256008
1902,126.48160298532298
1247,126.1085352666343
1198,286.3926112375526
1311,309.7550649762666
1803,302.15812116291335
1438,303.2456314633998
2494,302.8725637447111
1847,302.17175881080925
1558,44.228127893256726
2581,43.85506017456805
1962,15.639948610143108
1445,-70.7001554247575
2444,-69.95401998738015
2867,-69.95401998738015
2760,295.3491166226755
1525,214.85310515035286
2704,215.55391008425477
2492,166.89538241972508
1543,99.99117648383111
2664,197.4855177845431
2569,198.5593904371337
2490,235.57426594211148
1885,578.754865458937
1993,579.3551772694317
2539,311.88213869201263
2139,229.62866359994638
2631,306.4018441088998
1248,307.14797954627716
1778,289.4736791132712
1062,287.36798210412417
2707,253.7066800250951
1207,150.77409243730438
1230,155.81824685767737
2322,152.09160571304
2290,209.52092894258016
1727,96.3252749150243
1109,205.09020065659945
1571,-26.317673255985653
2956,-25.944605537296923
2104,-25.662198825559187
2640,197.96465558253783
1878,198.38305380470194
2306,541.3344613296993
1216,130.6873819279552
2126,338.361293222929
2826,157.87861336334902
1754,192.21969622826288
1971,180.708753371696
1902,109.59315341750795
1311,303.3970320461813
1803,271.16771182866614
1438,286.7302496142734
2494,285.7017074651583
1558,28.41355097803222
2581,30.431869187669747
1962,27.667415540654872
2760,279.1161414852869
1525,198.71079101991518
2492,150.75306828928734
1543,82.40192198211417
2664,181.3885341575808
2569,181.71627137279404
2490,219.43195181167374
1885,326.4744907824977
1993,326.8265343531693
2539,327.92471336121827
2139,211.6368684714343
2631,326.581289354624
1248,315.0930140747092
1778,566.8141803746632
1062,566.4831609520088
2707,267.07217984679545
1207,163.35140852559329
1230,160.34659646287474
2322,150.4355735937812
2290,225.89124082699902
1727,113.44172223682045
1109,192.6240306146757
1571,2.285410566919097
2956,0.8838006991152838
2104,1.629936136492688
2577,185.17074832540084
2640,184.42461288802343
1878,185.498485540614
2306,528.0669932304663
1216,117.8481441673427
2126,351.16500751226016
2826,180.4122828242069
1754,205.14577367978205
1971,206.19862218435554
1902,96.75391565689546
1247,96.75391565689546
1770,88.59165964343566
1558,50.528822216725985
2581,50.574152720201425
1962,50.574152720201425
1445,-100.33718174623408
2444,-100.75557996839831
2867,-99.68170731580773
2760,250.96177304041692
1525,184.42461288802343
2704,185.82622275582725
2492,97.45472059079742
1543,95.03770279531454
2304,96.30932319034184
2664,189.60506222989198
2569,191.48271760936166
2490,212.29562510930208
1885,336.11249482703147
1993,335.52337504809753
2539,337.1443191835879
2139,240.96749115861155
2631,342.5172872207477
1248,343.1705995483697
1778,322.2344723975968
1062,326.6619184761362
2707,289.25295110445256
1207,181.18883029677932
1230,180.11495764418873
2322,179.82926872500957
2290,226.40640573585068
1727,122.33359084397688
1109,217.87596858654388
1571,27.537348538787285
2104,27.492018035311787
2577,211.07816072769543
2640,211.77896566159734
1878,211.4512284463841
2306,564.2093402880898
1216,157.00241092410403
2126,109.23942794234483
2826,206.27436472302605
1754,204.9811578027489
1971,209.3665555852541
1902,123.03439577787873
1247,122.66132805919011
1770,137.00307921426435
1558,41.85807554584443
2581,42.513549976270895
1962,43.12697611066318
1445,-74.80283706262827
2444,-74.42976934393943
2867,-74.80283706262827
2760,277.98838859877753
1525,210.7504235124822
2704,211.40589794290867
2492,115.58111348860388
1543,96.82965819556597
2304,130.2295777108743
2664,474.3629868878131
2569,209.76392965940119
2490,232.17238923814267
1885,361.26516290121185
1993,363.01881633968725
2539,360.5610757598686
2139,242.27921901590554
2631,354.07872738344173
1248,337.84590311393094
1778,603.4767846988993
1062,602.9046093226697
2707,298.04554981392124
1207,188.2698238638066
1230,200.9032520838809
2322,206.64821143815578
2290,263.7254910970244
1727,149.91969314251747
1109,228.6836032982086
1571,38.344983250452
2956,38.344983250452
2104,38.43564425740294
2640,222.63193087673756
1878,221.55805822414692
2306,564.5902946396388
1216,153.62531013913787
2126,113.20556307049202
2826,217.1726604416417
1754,243.311043372462
1971,242.32454951938098
1558,87.00679312242306
2581,88.0353352715382
1962,86.63372540373433
2760,543.202453145723
2704,222.25886315804888
1543,138.18184865844853
2304,138.18184865844853
2664,246.7099473018862
2569,246.7099473018862
2490,249.1013332302124
1885,589.4297237232906
1993,588.7485830223015
2539,586.9957271216975
2139,225.90796800439807
2631,315.3112945259844
1248,314.6525378881166
1778,297.63699409297845
1062,296.31948081724283
2707,263.36226587955707
1207,162.00857413122264
1230,157.9509135639306
2322,163.76222756969804
2290,217.44388550658374
1727,104.24823147902788
1109,212.68542000538986
1571,-18.44004719545751
2956,-18.112309980244277
2577,205.51454442785274
2640,206.2606798652301
1878,206.58841708044332
2306,553.6332624234537
1216,138.28260127674554
2126,358.58802314928533
2826,165.1460954969262
1754,199.7695850735778
1971,187.5125067796335
1902,117.84384719672477
1247,117.1430422628228
1770,109.77225219021585
1198,281.6710165949724
1311,298.03108595968416
1803,297.89701209176616
1438,292.8785285917845
2494,293.62466402916186
1847,293.9524012443751
1558,35.59037210465846
2581,34.88956717075661
1962,36.57686595773953
1445,-79.94805514030674
2867,-79.24725020640477
2760,550.074296054481
1525,470.1589321597401
2704,470.48666937495335
2492,425.7434960189128
1543,90.27954804264226
2304,91.02568348001967
2664,188.89309249942028
2569,188.19228756551837
2490,225.5802307891849
1885,588.3475341001631
1993,590.9134424668697
2539,590.824141375023
2139,231.2286531324783
2631,320.6109555060476
1248,318.57161314839306
1778,301.59811764928895
1062,301.9501612199606
2707,265.24199878217894
1207,171.0138521079062
1230,167.94268539369517
2322,163.55728761118996
2290,229.89339791616703
1727,122.79474681355765
1109,216.55916476219085
1571,-14.238565223443288
2956,-13.865497504754615
2577,209.43361968812917
2640,210.83522955593298
1878,210.50749234071975
2306,555.6094087041702
1216,129.28584160520995
2126,349.8073108881662
2826,170.04838240284226
1754,203.64332983037878
1971,189.01588975612543
1902,121.38985473831252
1247,121.80825296047664
1770,114.3468018809188
1198,307.53537578592613
1311,277.6061591617803
1803,306.02884593526966
1438,297.45307828248735
2494,298.1538832163893
1558,39.50944736493494
2581,40.21025229883679
1962,39.464116861459445
1445,-75.3281749461284
2760,290.9128428060915
1525,210.13442462203108
2704,474.73348185044296
2492,162.87750682530515
1543,94.24395380639419
2304,94.57169102160736
2664,205.02391555016555
2569,207.46063198196714
2490,230.20011098336317
1885,366.74843025886923
1993,365.0158009684109
2539,366.37536254018056
2139,256.34153623378654
2631,355.57561446137606
1248,349.2604020232086
1778,338.59501132585285
1062,339.53617467545837
2707,303.9018848902673
1207,199.8290699983935
1230,203.93206106916097
2322,195.16126550415055
2290,267.5004355196819
1727,153.32156984648628
1109,232.8769459430302
1571,42.16525817658493
2956,42.49299539179816
2104,42.210588680060425
2577,225.66073986201764
2640,225.66073986201764
1878,225.75140086896857
2306,573.3965580224736
1216,157.02718684310668
2126,381.9979629437255
2826,220.2467999303973
1754,245.7264262233498
1971,247.1070119431365
1247,136.6337632665613
1770,128.88990547526566
1558,90.40866982639182
2581,90.78173754508049
1962,91.10947476029372
1445,-60.50266464004386
2444,-59.47412249092855
2867,-60.174927424830514
2760,290.3357999253456
1525,225.66073986201764
2704,226.0338075807063
2492,137.3345682004632
1543,121.6542796216363
2304,125.098514054536
2664,230.27637578041066
2569,250.90328994670782
2490,253.90481980198496
1885,352.1555390597814
1993,351.521088777372
2539,353.9334988537152
2139,239.6849963215858
2631,334.52356578651154
1248,347.93266484656715
1778,593.1608140625319
1062,328.690948769025
2707,294.7925704817337
1207,191.0928233085486
1230,189.36019401809023
2322,181.88260537335685
2290,253.58732510647883
1727,140.48233208587385
1109,219.24624224156497
2640,212.1206971675033
1878,212.49376488619197
1216,144.88875401639615
2126,382.54812560684985
2826,208.06303660021126
1754,236.61382960737478
1971,233.6122997520976
1247,123.79452550594885
1558,77.89716928099261
2581,77.89716928099261
1962,77.94249978446805
2760,279.7317299724873
1525,212.8215021014052
2704,212.16602767097874
2492,124.44999993637532
1543,131.5545208624199
2664,217.0640703011095
2569,217.01873979763405
2490,246.17609111323804
1885,328.15787157681797
1993,326.3799117828841
2539,326.42524228635955
1778,301.95313399450515
1062,302.63291478039
2707,270.31015012511364
1207,165.9726704620777
2322,165.9726704620777
2290,225.42031190125545
1727,111.94225116196179
1109,221.03491411875018
1878,213.58163182947527
2826,173.16785239507328
1754,207.74601146824943
1971,196.60813633037122
1311,200.64149054220485
1558,47.36307650290149
2581,49.70913192775214
1962,46.37658264982048
2664,196.96017990104286
2569,197.2879171162561
2490,234.67586033992256
1885,360.583348467871
1993,362.6226908255255
2539,360.583348467871
2139,267.85075487579434
2631,356.1315960338733
1248,356.5499942560374
1778,340.49663795852183
1062,337.80182117044086
2707,303.5060688090024
1207,199.10223449447403
1230,199.5206327166382
2322,199.14756499794947
2290,258.96827415581583
1727,154.96181391543456
1109,254.58287637331063
1571,22.71127373508591
2956,23.78514638767649
2104,23.084341453774584
2577,247.45733129924895
2640,248.11280572967542
1878,247.4120007957735
2306,602.7685160474657
1216,179.8069899259777
2126,132.17700441056303
2826,206.2974164274696
1754,241.24864321933444
1971,230.06543757798073
1247,158.66743091205495
1770,150.96890362423477
1198,336.48430789470524
1311,351.7251741033509
1803,325.65973478627296
1438,334.7759849597053
2494,335.058391671443
1847,335.1037221749185
1558,77.48782847257922
2581,76.83235404215282
1962,76.78702353867737
1445,-37.722861557172735
2867,-38.79673420976343
2760,327.81735126114523
1525,247.78506851446218
2704,248.11280572967542
2492,200.15508299904758
1543,131.8039366918744
2304,131.8492671953498
2664,241.97375450869475
2569,237.26061951097626
2490,267.7600938688434
1885,380.51295273318783
1993,379.4357978731559
2539,384.2606180258423
2139,261.15394112919284
2631,360.4019358683802
1248,365.22675602106665
1778,616.2984744756113
1062,611.9122745054059
2707,321.01998079053465
1207,206.11600382797877
1230,206.77147825840524
2322,206.48907154666745
2290,282.6002132103117
1727,168.0482798184275
1109,247.93139313018457
1571,57.21970536373931
2956,57.96584080111671
2104,57.59277308242798
2577,241.17891577481163
2640,240.8511785595984
1878,240.8511785595984
2306,589.450051009374
1216,172.78243896416296
2126,397.0524101308799
2826,236.4204502736177
1754,261.5270088478815
1971,262.25212013724183
1902,151.7335409571911
1247,153.13515082499498
1770,145.01822531501062
1558,106.25458295439904
2581,106.25458295439904
1962,106.16392194744816
1445,-45.402886949413926
2444,-44.37434480029884
2867,-44.656751512036465
2760,307.29767770504094
1525,240.10504312222105
2704,241.50665299002486
2492,152.80741360978175
1543,125.90187109356708
2304,127.3034809613709
2664,245.0030857523518
2569,265.25693219996026
2490,268.72219078087704
1885,306.05456707239045
1993,305.0260249232754
2539,305.6814993537018
2139,212.26912497574028
2631,301.6028146383927
1248,300.5952966372946
1778,283.3393944264528
1062,282.6142831370925
2707,250.61925569702936
1207,165.67096381688208
1230,150.38476710476095
2322,147.71097446469702
2290,203.05890704054855
1727,90.93712566558321
1109,199.9877403263376
1571,-32.078890224115355
2956,-31.79648351237762
2104,-32.078890224115355
2577,191.83037089571945
2640,192.5765063330968
1878,191.50263368050622
2306,534.5447022124545
1216,134.37674131072083
2126,76.64070501398447
2826,152.11739639521932
1754,185.3846066075426
1971,175.22994311530402
1902,103.87726695285369
1770,95.76034144286939
1198,281.6277892840115
1311,295.58339744973404
1803,284.9603385619432
1438,279.8498294900777
2494,279.52209227486446
1847,279.52209227486446
1558,26.688970429177516
2581,29.0770741500624
1962,24.625321716064548
1445,-93.63222867244002
2867,-93.25916095375129
2760,273.02718730194397
1525,192.90424354831003
2704,192.20343861440813
2492,143.91797866856706
1543,76.9684422291977
2304,76.64070501398447
2664,174.83585124859832
2569,177.9490662588434
2490,212.55153168747802
1885,352.440518527578
1993,354.85292860392116
2539,356.8922709615757
2139,243.9823058531989
2631,338.5384686063869
1248,339.48235178620104
1778,590.6968951737178
1062,327.2886294498387
2707,292.66513987318706
1207,183.90021413161185
2322,179.4031311941386
2290,254.57639171561868
1727,140.67993275416086
1109,220.18997834722933
2640,213.1097637766431
1216,144.75861746946993
2126,365.00614759221185
2826,209.05210320935106
1754,233.50318735318848
1971,234.13763763559786
1902,125.39373604203968
1558,78.84090538665697
2581,79.2139731053457
1962,79.1686426018702
2760,280.6754660781517
2704,212.73669605795448
2492,124.36519389292454
1543,119.85282987892043
2304,107.69841146101663
2664,219.74890789858438
2569,219.36464814833505
2490,241.26318270965953
1885,311.64248972769155
1993,310.8963542903142
2539,311.64248972769155
2139,487.85993381091515
2631,306.1589129371373
1248,305.7858452184486
1778,289.18541743803326
1062,288.4392820006559
2707,254.80228627708527
1207,149.1295513977381
1230,155.55429153789788
2322,165.09224668830274
2290,208.24945562170257
1727,95.0538015941467
1109,203.49099012050868
1571,-26.933672146436777
2956,-26.56060442774816
2577,197.72172441077532
2640,197.72172441077532
1878,197.76705491425082
2306,804.707375740709
1216,116.82781089047882
2126,82.15899081035167
2826,157.30794497637334
1754,193.66734605092466
1971,179.3919495473429
1198,295.23708985950435
1311,289.88950457937653
1803,326.20029294301105
1438,284.7126408560184
1847,285.78651350860906
1558,26.06820500456405
2581,27.142077657154687
1962,28.107547362218554
1445,-88.15927337954832
2444,-88.48701059476144
2867,-88.44168009128595
2760,277.1438632305074
1525,197.39398719556215
2704,198.094792129464
2492,149.80933218362298
1543,346.49858776738
2304,346.84870904571454
2664,470.5576200451956
2569,472.1924760424552
2490,222.56690042131845
1885,353.36447904521066
1993,353.05776597801446
2539,354.0863081271296
2139,267.09867388932787
2631,349.32784262593566
1248,350.7117105531638
1778,329.8998887544543
1062,330.29398062116
2707,296.6569848975894
1207,199.0542406493508
1230,196.04942858663236
2322,199.80037608672814
2290,250.71758037659902
1727,139.97966692886183
1109,248.0405055290938
1571,15.907520327148347
2956,15.907520327148347
2577,239.81678144698313
2640,504.17876246713274
1878,504.13343196365724
2306,849.2806788305832
1216,171.18322842807214
2126,123.59857341613304
2826,198.37445986346603
1754,233.7894153809704
1971,222.23314202092803
1247,151.53594028890416
1770,143.41901477891986
1198,323.8873003385127
1311,294.28990532472164
1803,321.70893857932543
1438,327.8815705448168
2494,574.4775044237786
1847,328.2546382635055
1558,72.94275168998286
2581,71.95625783690178
1962,70.96976398382083
1445,-46.34662305507828
2444,-46.34662305507828
2867,-45.2727504024877
2760,320.640530134519
1525,239.81678144698313
2704,239.4890442317699
2492,192.97826187242134
1543,124.29937835003494
2304,124.67244606872362
2664,222.16678736943555
2569,223.19532951855064
2490,260.6286032456926
1885,322.12887797286453
1993,321.1213599717665
2539,319.0366871106365
1778,290.1581568882598
1062,290.90429232563713
2707,262.61488188219437
1207,150.1896696474742
1230,159.00579571596012
2322,149.13682114290066
2290,222.20110244779232
1727,117.18712420631294
1109,444.62261117333964
2577,180.07900007839032
2640,179.70593235970165
1878,180.36140679012811
2306,540.4018005006369
1216,112.80172642380768
2126,98.78771248394668
2826,175.60294128893418
1754,201.50096580405085
1971,201.807678871247
1558,45.48240447319091
2581,45.48240447319091
1962,46.183209407092875
2760,247.27163466121021
1543,93.4158208483604
2664,184.88638170157014
2569,185.63251713894755
2490,207.5769445809803
1885,346.53892249281495
1993,346.8666597080281
2539,345.13403041756976
2139,243.9373543276788
2631,343.51308628207937
1248,345.6723461855867
1778,333.99615527969155
1062,333.99615527969155
2707,300.26849854917
